Id,File,Time_diff
100,examples/declarative/modelviews/listview/expandingdelegates/qml/expandingdelegates/expandingdelegates.qml,291
100,examples/declarative/modelviews/listview/expandingdelegates/qml/expandingdelegates/highlight.qml,291
100,examples/declarative/modelviews/listview/expandingdelegates/qml/expandingdelegates/highlightranges.qml,291
100,examples/declarative/modelviews/listview/expandingdelegates/qml/expandingdelegates/sections.qml,291
100,examples/declarative/modelviews/listview/highlight/main.cpp,291
100,examples/declarative/modelviews/listview/highlight/qml/highlight/content/PetsModel.qml,291
100,examples/declarative/modelviews/listview/highlight/qml/highlight/content/PressAndHoldButton.qml,291
100,examples/declarative/modelviews/listview/highlight/qml/highlight/content/RecipesModel.qml,291
100,examples/declarative/modelviews/listview/highlight/qml/highlight/content/TextButton.qml,291
100,examples/declarative/modelviews/listview/highlight/qml/highlight/dynamiclist.qml,291
100,examples/declarative/modelviews/listview/highlight/qml/highlight/expandingdelegates.qml,291
100,examples/declarative/modelviews/listview/highlight/qml/highlight/highlight.qml,291
100,examples/declarative/modelviews/listview/highlight/qml/highlight/highlightranges.qml,291
100,examples/declarative/modelviews/listview/highlight/qml/highlight/sections.qml,291
100,examples/declarative/modelviews/listview/highlightranges/main.cpp,291
100,examples/declarative/modelviews/listview/highlightranges/qml/highlightranges/content/PetsModel.qml,291
100,examples/declarative/modelviews/listview/highlightranges/qml/highlightranges/content/PressAndHoldButton.qml,291
100,examples/declarative/modelviews/listview/highlightranges/qml/highlightranges/content/RecipesModel.qml,291
100,examples/declarative/modelviews/listview/highlightranges/qml/highlightranges/content/TextButton.qml,291
100,examples/declarative/modelviews/listview/highlightranges/qml/highlightranges/dynamiclist.qml,291
100,examples/declarative/modelviews/listview/highlightranges/qml/highlightranges/expandingdelegates.qml,291
100,examples/declarative/modelviews/listview/highlightranges/qml/highlightranges/highlight.qml,291
100,examples/declarative/modelviews/listview/highlightranges/qml/highlightranges/highlightranges.qml,291
100,examples/declarative/modelviews/listview/highlightranges/qml/highlightranges/sections.qml,291
100,examples/declarative/modelviews/listview/sections/main.cpp,291
100,examples/declarative/modelviews/listview/sections/qml/sections/content/PetsModel.qml,291
100,examples/declarative/modelviews/listview/sections/qml/sections/content/PressAndHoldButton.qml,291
100,examples/declarative/modelviews/listview/sections/qml/sections/content/RecipesModel.qml,291
100,examples/declarative/modelviews/listview/sections/qml/sections/content/TextButton.qml,291
100,examples/declarative/modelviews/listview/sections/qml/sections/dynamiclist.qml,291
100,examples/declarative/modelviews/listview/sections/qml/sections/expandingdelegates.qml,291
100,examples/declarative/modelviews/listview/sections/qml/sections/highlight.qml,291
100,examples/declarative/modelviews/listview/sections/qml/sections/highlightranges.qml,291
100,examples/declarative/modelviews/listview/sections/qml/sections/sections.qml,291
100,examples/declarative/modelviews/objectlistmodel/dataobject.cpp,291
100,examples/declarative/modelviews/objectlistmodel/dataobject.h,291
100,examples/declarative/modelviews/objectlistmodel/main.cpp,291
100,examples/declarative/modelviews/objectlistmodel/qml/objectlistmodel/view.qml,291
100,examples/declarative/modelviews/package/main.cpp,291
100,examples/declarative/modelviews/package/qml/package/Delegate.qml,291
100,examples/declarative/modelviews/package/qml/package/view.qml,291
100,examples/declarative/modelviews/parallax/main.cpp,291
100,examples/declarative/modelviews/parallax/qml/parallax/Clock.qml,291
100,examples/declarative/modelviews/parallax/qml/parallax/parallax.qml,291
100,examples/declarative/modelviews/parallax/qml/parallax/ParallaxView.qml,291
100,examples/declarative/modelviews/parallax/qml/parallax/Smiley.qml,291
100,examples/declarative/modelviews/pathview/main.cpp,291
100,examples/declarative/modelviews/pathview/qml/pathview-example/pathview-example.qml,291
100,examples/declarative/modelviews/stringlistmodel/main.cpp,291
100,examples/declarative/modelviews/stringlistmodel/qml/stringlistmodel/view.qml,291
100,examples/declarative/modelviews/visualitemmodel/main.cpp,291
100,examples/declarative/modelviews/visualitemmodel/qml/visualitemmodel/visualitemmodel.qml,291
242,examples/declarative/particles/threed/fake3D.qml,400
242,examples/declarative/particles/threed/real3D.qml,400
242,examples/declarative/particles/threed/SizeAffector.qml,400
100,examples/declarative/positioners/main.cpp,291
100,examples/declarative/positioners/qml/positioners/Button.qml,291
100,examples/declarative/positioners/qml/positioners/positioners.qml,291
100,examples/declarative/righttoleft/layoutdirection/main.cpp,291
100,examples/declarative/righttoleft/layoutdirection/qml/layoutdirection/layoutdirection.qml,291
100,examples/declarative/righttoleft/layoutmirroring/main.cpp,291
100,examples/declarative/righttoleft/layoutmirroring/qml/layoutmirroring/layoutmirroring.qml,291
100,examples/declarative/righttoleft/textalignment/main.cpp,291
100,examples/declarative/righttoleft/textalignment/qml/textalignment/textalignment.qml,291
100,examples/declarative/screenorientation/Core/Bubble.qml,291
100,examples/declarative/screenorientation/Core/Button.qml,291
100,examples/declarative/screenorientation/Core/screenorientation.js,291
100,examples/declarative/screenorientation/screenorientation.qml,291
100,examples/declarative/shadereffects/main.cpp,291
100,examples/declarative/shadereffects/qml/shadereffects/Curtain.qml,291
100,examples/declarative/shadereffects/qml/shadereffects/CurtainEffect.qml,291
100,examples/declarative/shadereffects/qml/shadereffects/DropShadow.qml,291
100,examples/declarative/shadereffects/qml/shadereffects/DropShadowEffect.qml,291
100,examples/declarative/shadereffects/qml/shadereffects/Grayscale.qml,291
100,examples/declarative/shadereffects/qml/shadereffects/GrayscaleEffect.qml,291
100,examples/declarative/shadereffects/qml/shadereffects/ImageMask.qml,291
100,examples/declarative/shadereffects/qml/shadereffects/ImageMaskEffect.qml,291
100,examples/declarative/shadereffects/qml/shadereffects/main.qml,291
100,examples/declarative/shadereffects/qml/shadereffects/RadialWave.qml,291
100,examples/declarative/shadereffects/qml/shadereffects/RadialWaveEffect.qml,291
100,examples/declarative/shadereffects/qml/shadereffects/Water.qml,291
100,examples/declarative/shadereffects/qml/shadereffects/WaterEffect.qml,291
100,examples/declarative/sqllocalstorage/main.cpp,291
100,examples/declarative/sqllocalstorage/qml/sqllocalstorage/hello.qml,291
100,examples/declarative/text/fonts/availableFonts/main.cpp,291
100,examples/declarative/text/fonts/availableFonts/qml/availableFonts/availableFonts.qml,291
100,examples/declarative/text/fonts/availableFonts/qml/availableFonts/banner.qml,291
100,examples/declarative/text/fonts/availableFonts/qml/availableFonts/fonts.qml,291
100,examples/declarative/text/fonts/availableFonts/qml/availableFonts/hello.qml,291
100,examples/declarative/text/fonts/banner/main.cpp,291
100,examples/declarative/text/fonts/banner/qml/banner/availableFonts.qml,291
100,examples/declarative/text/fonts/banner/qml/banner/banner.qml,291
100,examples/declarative/text/fonts/banner/qml/banner/fonts.qml,291
100,examples/declarative/text/fonts/banner/qml/banner/hello.qml,291
100,examples/declarative/text/fonts/fonts/main.cpp,291
100,examples/declarative/text/fonts/fonts/qml/fonts-qml/availableFonts.qml,291
100,examples/declarative/text/fonts/fonts/qml/fonts-qml/banner.qml,291
100,examples/declarative/text/fonts/fonts/qml/fonts-qml/fonts.qml,291
100,examples/declarative/text/fonts/fonts/qml/fonts-qml/hello.qml,291
100,examples/declarative/text/fonts/hello/main.cpp,291
100,examples/declarative/text/fonts/hello/qml/hello/availableFonts.qml,291
100,examples/declarative/text/fonts/hello/qml/hello/banner.qml,291
100,examples/declarative/text/fonts/hello/qml/hello/fonts.qml,291
100,examples/declarative/text/fonts/hello/qml/hello/hello.qml,291
100,examples/declarative/text/textselection/main.cpp,291
100,examples/declarative/text/textselection/qml/textselection/textselection.qml,291
100,examples/declarative/threading/threadedlistmodel/main.cpp,291
100,examples/declarative/threading/threadedlistmodel/qml/threadedlistmodel/dataloader.js,291
100,examples/declarative/threading/threadedlistmodel/qml/threadedlistmodel/timedisplay.qml,291
100,examples/declarative/threading/threadedlistmodel/threadedlistmodel.qmlproject,291
100,examples/declarative/threading/workerscript/main.cpp,291
100,examples/declarative/threading/workerscript/qml/workerscript/workerscript.qml,291
100,examples/declarative/touchinteraction/gestures/experimental-gestures/main.cpp,291
100,examples/declarative/touchinteraction/gestures/experimental-gestures/qml/experimental-gestures/experimental-gestures.qml,291
100,examples/declarative/touchinteraction/mousearea/mousearea-example/main.cpp,291
100,examples/declarative/touchinteraction/mousearea/mousearea-example/qml/mousearea-example/mousearea-example.qml,291
100,examples/declarative/touchinteraction/pincharea/main.cpp,291
100,examples/declarative/touchinteraction/pincharea/qml/pincharea/flickresize.qml,291
100,examples/declarative/toys/clocks/main.cpp,291
100,examples/declarative/toys/clocks/qml/clocks/clocks.qml,291
100,examples/declarative/toys/clocks/qml/clocks/content/Clock.qml,291
100,examples/declarative/toys/clocks/qml/clocks/content/QuitButton.qml,291
100,examples/declarative/toys/corkboards/main.cpp,291
100,examples/declarative/toys/corkboards/qml/corkboards/corkboards.qml,291
100,examples/declarative/toys/corkboards/qml/corkboards/Day.qml,291
100,examples/declarative/toys/dynamicscene/main.cpp,291
100,examples/declarative/toys/dynamicscene/qml/dynamicscene/Button.qml,291
100,examples/declarative/toys/dynamicscene/qml/dynamicscene/dynamicscene.qml,291
100,examples/declarative/toys/dynamicscene/qml/dynamicscene/GenericSceneItem.qml,291
100,examples/declarative/toys/dynamicscene/qml/dynamicscene/PaletteItem.qml,291
100,examples/declarative/toys/dynamicscene/qml/dynamicscene/PerspectiveItem.qml,291
100,examples/declarative/toys/dynamicscene/qml/dynamicscene/Sun.qml,291
100,examples/declarative/toys/tic-tac-toe/main.cpp,291
100,examples/declarative/toys/tic-tac-toe/qml/tic-tac-toe/content/Button.qml,291
100,examples/declarative/toys/tic-tac-toe/qml/tic-tac-toe/content/TicTac.qml,291
100,examples/declarative/toys/tic-tac-toe/qml/tic-tac-toe/tic-tac-toe.qml,291
100,examples/declarative/toys/tvtennis/main.cpp,291
100,examples/declarative/toys/tvtennis/qml/tvtennis/tvtennis.qml,291
100,examples/declarative/tutorials/extending/chapter1-basics/app.qml,291
100,examples/declarative/tutorials/extending/chapter1-basics/main.cpp,291
100,examples/declarative/tutorials/extending/chapter1-basics/piechart.cpp,291
100,examples/declarative/tutorials/extending/chapter1-basics/piechart.h,291
100,examples/declarative/tutorials/extending/chapter2-methods/app.qml,291
100,examples/declarative/tutorials/extending/chapter2-methods/main.cpp,291
100,examples/declarative/tutorials/extending/chapter2-methods/piechart.cpp,291
100,examples/declarative/tutorials/extending/chapter2-methods/piechart.h,291
100,examples/declarative/tutorials/extending/chapter3-bindings/app.qml,291
100,examples/declarative/tutorials/extending/chapter3-bindings/main.cpp,291
100,examples/declarative/tutorials/extending/chapter3-bindings/piechart.cpp,291
100,examples/declarative/tutorials/extending/chapter3-bindings/piechart.h,291
100,examples/declarative/tutorials/extending/chapter4-customPropertyTypes/app.qml,291
