Training_Id,File
6083,build-system/integration-test/test-projects/commonBuildScript.gradle
6083,build-system/integration-test/test-projects/commonBuildScriptExperimental.gradle
6083,build-system/integration-test/test-projects/3rdPartyTests/buildSrc/build.gradle
6083,build-system/integration-test/src/test/groovy/com/android/build/gradle/integration/common/fixture/GradleTestProject.java
6321,toolbox/newfs_msdos.c
6362,toys/posix/head.c
6438,llvm-device-build.mk
6438,llvm-host-build.mk
6592,compiler/Blueprints
6592,Blueprints
6592,dex2oat/Blueprints
6639,android/main.c
6776,luni/src/main/java/libcore/icu/RelativeDateTimeFormatter.java
6776,luni/src/test/java/libcore/icu/RelativeDateTimeFormatterTest.java
6874,android/src/com/android/tools/idea/editors/theme/ThemeEditorComponent.java
6874,android/src/com/android/tools/idea/editors/theme/attributes/editors/FlagRendererEditor.java
6874,android/src/com/android/tools/idea/editors/theme/attributes/AttributesTableModel.java
7024,generated/flags.h
7024,.config
7024,generated/config.h
7024,Android.mk
7048,adt-branding/src/idea/AndroidStudioApplicationInfo.xml
7048,android/src/META-INF/plugin.xml
7096,libsparse/sparse.c
7096,fastboot/protocol.c
7167,cc/cc.go
7167,cc/arm_device.go
7167,cc/toolchain.go
7167,cc/arm64_device.go
7167,cc/x86_linux_host.go
7202,MODULE_LICENSE_APACHE2
7230,NOTICE
7230,MODULE_LICENSE_APACHE2
7322,tests/inet-accept-connect-send-recv.c
7322,tests/net-yy.test
7338,net.c
7400,syscall.c
7508,configure.ac
7508,tests/sigreturn.c
7508,signal.c
7508,tests/sigreturn.test
7543,sched/src/com/android/sched/vfs/DirectDir.java
7543,sched/src/com/android/sched/vfs/InputOutputZipVDir.java
7543,sched/src/com/android/sched/vfs/PrefixedOutputVFS.java
7543,sched/src/com/android/sched/vfs/InputOutputVDir.java
7543,jack/src/com/android/jack/library/v0001/OutputJackLibraryImpl.java
7543,jack/src/com/android/jack/library/OutputLibrary.java
7605,mls
7669,jack-tests/Android.mk
7709,compiler/dex/quick/arm/int_arm.cc
7713,default.xml
7829,Blueprints
7882,tools/libcore_failures.txt
7965,rootdir/init.rc
8068,icu4c/source/i18n/unicode/dcfmtsym.h
8114,tests/useradd.test
8122,toys/posix/find.c
8122,toys/posix/printf.c
8122,toys/posix/sed.c
8257,android/src/com/android/tools/idea/gradle/project/PostProjectSetupTasksExecutor.java
8407,services/core/java/com/android/server/am/BroadcastQueue.java
8411,jack-api/src/com/android/jack/api/v01/TypeCollisionPolicy.java
8411,jack-api/src/com/android/jack/api/v01/MultiDexKind.java
8411,jack-api/src/com/android/jack/api/v01/ResourceCollisionPolicy.java
8417,sched/src/com/android/sched/util/config/AsapConfigBuilder.java
8417,sched/src/com/android/sched/util/config/ConfigChecker.java
8440,src/main/java/com/android/volley/toolbox/DiskBasedCache.java
8440,src/test/java/com/android/volley/toolbox/DiskBasedCacheTest.java
8543,build/scripts/utils.gant
8697,android/src/com/android/tools/swing/layoutlib/GraphicsLayoutRenderer.java
8697,android/src/com/android/tools/idea/rendering/RenderTask.java
8847,build-system/docs/build.gradle
8884,init.te
8897,android/common/src/org/jetbrains/jps/android/model/impl/JpsAndroidModuleProperties.java
8897,android/testSrc/org/jetbrains/android/facet/AndroidFacetTest.java
8897,android/src/com/android/tools/idea/gradle/invoker/GradleInvoker.java
8897,android/src/org/jetbrains/android/facet/AndroidFacet.java
8953,jack-api/src/com/android/jack/api/example/Main.java
8953,jack-api/src/com/android/jack/api/JackConfigProvider.java
8953,jack-api/src/com/android/jack/api/UnrecoverableException.java
8953,jack-api/src/com/android/jack/api/AbortException.java
8957,warning.te
8957,domain.te
8957,init.te
9003,android/src/com/android/tools/idea/gradle/customizer/java/CompilerOutputModuleCustomizer.java
9003,android/src/com/android/tools/idea/gradle/customizer/android/CompilerOutputModuleCustomizer.java
9003,android/testSrc/com/android/tools/idea/gradle/customizer/android/AndroidFacetModuleCustomizerTest.java
9003,android/src/com/android/tools/idea/gradle/customizer/android/ContentRootModuleCustomizer.java
9003,android/src/com/android/tools/idea/gradle/service/JavaProjectDataService.java
9003,android/src/com/android/tools/idea/gradle/customizer/android/RunConfigModuleCustomizer.java
9003,android/src/com/android/tools/idea/gradle/variant/view/BuildVariantUpdater.java
9003,android/src/com/android/tools/idea/gradle/customizer/AbstractDependenciesModuleCustomizer.java
9003,android/testSrc/com/android/tools/idea/gradle/customizer/android/CompilerOutputModuleCustomizerTest.java
9003,android/src/com/android/tools/idea/gradle/service/AndroidProjectDataService.java
9003,android/testSrc/com/android/tools/idea/gradle/customizer/android/ContentRootModuleCustomizerTest.java
9003,android/src/com/android/tools/idea/gradle/customizer/AbstractCompileOutputModuleCustomizer.java
9003,android/src/com/android/tools/idea/gradle/customizer/java/ContentRootModuleCustomizer.java
9003,android/src/com/android/tools/idea/gradle/customizer/ModuleCustomizer.java
9003,android/src/com/android/tools/idea/gradle/customizer/android/AndroidFacetModuleCustomizer.java
9003,android/src/com/android/tools/idea/gradle/customizer/android/AndroidSdkModuleCustomizer.java
9003,android/testSrc/com/android/tools/idea/gradle/service/AndroidProjectDataServiceTest.java
9003,android/src/com/android/tools/idea/gradle/customizer/AbstractContentRootModuleCustomizer.java
9105,google_keymaster_test_utils.h
9105,Android.mk
9105,Makefile
9105,include/keymaster/logger.h
9105,logger.cpp
9126,adb/usb_osx.c
9232,init.te
9232,file_contexts
9232,shell.te
9232,file.te
9253,compiler/optimizing/nodes.h
9253,compiler/optimizing/reference_type_propagation.cc
9253,compiler/optimizing/reference_type_propagation.h
9253,test/444-checker-nce/src/Main.java
9304,sdk-common/src/main/java/com/android/ide/common/internal/PngCruncher.java
9304,sdk-common/src/main/java/com/android/ide/common/internal/AaptCruncher.java
9304,build-system/builder/src/test/java/com/android/builder/png/BasePngTest.java
9304,sdk-common/src/main/java/com/android/ide/common/res2/MergedResourceWriter.java
9304,build-system/builder/src/main/java/com/android/builder/png/AaptProcess.java
9304,build-system/builder/src/test/java/com/android/builder/png/NinePatchAsyncAaptProcessTest.java
9304,build-system/builder/src/test/java/com/android/builder/png/NinePatchAaptProcessorTest.java
9304,build-system/builder/src/main/java/com/android/builder/png/QueuedCruncher.java
9304,build-system/builder/src/main/java/com/android/builder/tasks/WorkQueue.java
9304,build-system/builder/src/main/java/com/android/builder/tasks/BooleanLatch.java
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/dependency/VariantDependencies.groovy
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/variant/ApkVariantOutputData.java
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/publishing/ApkPublishArtifact.java
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/VariantManager.java
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/publishing/BasePublishArtifact.java
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/variant/TestVariantFactory.java
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/publishing/MappingPublishArtifact.java
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/tasks/AndroidProGuardTask.java
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/model/ProductFlavorContainerImpl.java
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/TaskManager.groovy
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/tasks/ZipAlign.groovy
9310,build-system/integration-test/src/test/groovy/com/android/build/gradle/integration/test/SeparateTestModuleTest.groovy
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/tasks/FileSupplierTask.java
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/tasks/PackageApplication.groovy
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/tasks/JackTask.groovy
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/variant/BaseVariantData.java
9310,build-system/gradle/src/main/groovy/com/android/build/gradle/BasePlugin.groovy
9310,build-system/gradle-core/src/main/groovy/com/android/build/gradle/tasks/SplitRelatedTask.groovy
9310,build-system/gradle/src/main/groovy/com/android/build/gradle/TestPlugin.groovy
9536,core/java/com/android/internal/os/ZygoteInit.java
9536,core/java/com/android/internal/os/ZygoteConnection.java
9683,android/src/com/android/tools/swing/layoutlib/GraphicsLayoutRenderer.java
9683,android/src/com/android/tools/swing/layoutlib/AndroidPreviewPanel.java
9725,multiplexer/messages.go
9736,services/core/java/com/android/server/wm/WindowManagerService.java
9860,target/board/generic_mips64/BoardConfig.mk
9894,src/main/native/org_conscrypt_NativeCrypto.cpp
9898,core/java/android/transition/SidePropagation.java
9898,core/java/android/widget/EdgeEffect.java
9898,core/java/android/util/Spline.java
9898,core/java/android/transition/PatternPathMotion.java
9898,services/core/java/com/android/server/display/ColorFade.java
9898,core/java/android/transition/Explode.java
9898,core/java/android/transition/ArcMotion.java
9898,core/java/android/transition/CircularPropagation.java
9901,tests/tests/text/src/android/text/format/cts/DateUtilsTest.java
9919,base/version.gradle
9928,services/core/java/com/android/server/pm/PackageSetting.java
9928,services/core/java/com/android/server/pm/GrantedPermissions.java
9928,services/core/java/com/android/server/pm/PackageSettingBase.java
9928,services/core/java/com/android/server/pm/Settings.java
9928,services/core/java/com/android/server/pm/PackageManagerService.java
9928,core/java/android/hardware/soundtrigger/KeyphraseEnrollmentInfo.java
9928,core/java/android/content/pm/ApplicationInfo.java
9928,services/core/java/com/android/server/pm/UserManagerService.java
9928,core/tests/coretests/src/android/content/pm/PackageManagerTests.java
9928,core/java/android/content/pm/PackageParser.java
9928,services/core/java/com/android/server/accounts/AccountManagerService.java
9928,services/core/java/com/android/server/pm/PendingPackage.java
9928,services/backup/java/com/android/server/backup/BackupManagerService.java
9928,services/core/java/com/android/server/AppOpsService.java
9928,services/core/java/com/android/server/firewall/SenderFilter.java
9928,services/core/java/com/android/server/am/ActivityStackSupervisor.java
9928,core/java/android/content/pm/IPackageManager.aidl
9928,services/core/java/com/android/server/pm/SharedUserSetting.java
9957,compiler/optimizing/nodes.h
9957,compiler/optimizing/parallel_move_test.cc
9957,compiler/optimizing/parallel_move_resolver.cc
9957,compiler/optimizing/parallel_move_resolver.h
9957,compiler/optimizing/locations.cc
9957,compiler/optimizing/locations.h
9957,compiler/optimizing/code_generator_arm.cc
9957,compiler/utils/arm/assembler_arm.h
10253,include/utils/file.h
10253,init/property_service.cpp
10253,init/init.cpp
10253,init/util.cpp
10253,libutils/file.cpp
10253,init/ueventd_parser.cpp
10253,init/Android.mk
10253,init/builtins.cpp
10253,libutils/tests/file_test.cpp
10253,init/util_test.cpp
10253,init/readme.txt
10253,init/devices.cpp
10253,init/util.h
10253,init/init_parser.cpp
10272,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/BuildTypeData.groovy
10272,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/variant/ApkVariantData.java
10272,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/variant/TestVariantData.java
10272,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/ProductFlavorData.groovy
10272,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/TaskManager.groovy
10302,android/src/com/android/tools/idea/gradle/service/notification/GradleNotificationExtension.java
10457,test/etc/run-test-jar
10457,test/119-noimage-patchoat/run
10457,test/118-noimage-dex2oat/run
10458,layoutlib-api/src/main/java/com/android/ide/common/rendering/api/LayoutLog.java
10553,tests/net_test/run_net_test.sh
10580,tests/net_test/ping6_test.py
10640,include/utils/file.h
10640,libutils/tests/file_test.cpp
10640,libutils/tests/Android.mk
10640,libutils/file.cpp
10640,libutils/Android.mk
10716,rs/java/android/renderscript/RenderScript.java
10716,rs/jni/android_renderscript_RenderScript.cpp
10716,rs/java/android/renderscript/ScriptGroup2.java
10942,libc2dcolorconvert/C2DColorConverter.cpp
10977,build-system/integration-test/src/test/groovy/com/android/build/gradle/integration/application/ShrinkTest.groovy
10977,build-system/gradle-core/src/main/groovy/com/android/build/gradle/tasks/ProcessAndroidResources.groovy
10977,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/TaskManager.groovy
11241,tests/setjmp_test.cpp
11273,jack/src/com/android/jack/library/FileType.java
11273,jack/src/com/android/jack/incremental/IncrementalLogWriter.java
11273,jack/src/com/android/jack/incremental/IncrementalInputFilter.java
11413,build/Android.common_build.mk
11413,runtime/read_barrier_c.h
11454,adb/commandline.c
11659,libc/Android.mk
11659,libc/stdio/stdio.c
11745,jack/src/com/android/jack/incremental/IncrementalInputFilter.java
11829,core/java/android/app/ApplicationThreadNative.java
11829,core/java/android/app/ActivityThread.java
11829,core/java/android/os/INetworkManagementService.aidl
11829,core/java/android/app/IActivityManager.java
11829,services/core/java/com/android/server/NetworkManagementService.java
11829,core/java/android/os/StrictMode.java
11829,core/java/android/app/ActivityManagerNative.java
11829,services/core/java/com/android/server/am/ActivityManagerService.java
11829,core/java/android/app/IApplicationThread.java
11885,android/src/com/android/tools/idea/editors/navigation/AndroidRootComponent.java
11885,android/src/com/android/tools/idea/editors/navigation/model/Locator.java
11885,android/src/com/android/tools/idea/editors/navigation/macros/CodeGenerator.java
11885,android/src/com/android/tools/idea/editors/navigation/NavigationEditor.java
11885,android/src/com/android/tools/idea/editors/navigation/NavigationView.java
11885,android/src/com/android/tools/idea/editors/navigation/RenderingParameters.java
11885,android/src/com/android/tools/idea/editors/navigation/Selections.java
12044,dex2oat/dex2oat.cc
12044,tools/checker.py
12044,compiler/driver/compiler_driver.cc
12044,compiler/driver/compiler_driver.h
12044,compiler/optimizing/optimizing_compiler.cc
12064,android/src/com/android/tools/idea/editors/theme/ThemeEditorReopener.java
12064,android/src/com/android/tools/swing/layoutlib/InitializationException.java
12064,android/src/com/android/tools/idea/editors/theme/ThemesListModel.java
12064,android/src/com/android/tools/idea/editors/theme/ThemeResolver.java
12064,android/src/com/android/tools/idea/editors/theme/NewStyleDialog.form
12064,android/src/com/android/tools/idea/editors/theme/ColorRendererEditor.java
12064,android/src/com/android/tools/swing/layoutlib/AndroidThemePreviewPanel.java
12064,android/src/com/android/tools/idea/editors/theme/DelegatingCellRenderer.java
12064,android/src/com/android/tools/idea/editors/theme/TableLabel.java
12064,android/src/com/android/tools/idea/editors/theme/ThemeEditorNotificationProvider.java
12064,android/src/com/android/tools/swing/layoutlib/GraphicsLayoutRenderer.java
12064,android/src/com/android/tools/idea/editors/theme/ClickableTableCellEditor.java
12064,android/src/com/android/tools/idea/configurations/ThemeSelectionDialog.java
12064,android/src/com/android/tools/idea/editors/theme/ThemeEditorVirtualFile.java
12064,android/src/com/android/tools/idea/rendering/RenderedPanel.java
12064,android/src/com/android/tools/idea/editors/theme/NewStyleDialog.java
12064,android/src/com/android/tools/idea/javadoc/AndroidJavaDocRenderer.java
12064,android/src/com/android/tools/idea/editors/theme/ThemeEditorStyle.java
12064,android/src/META-INF/plugin.xml
12064,android/src/com/android/tools/idea/actions/AndroidShowThemeEditor.java
12064,android/src/com/android/tools/idea/editors/theme/AttributesTableModel.java
12064,android/src/com/android/tools/idea/editors/theme/ThemeEditorUtils.java
12064,android/src/com/android/tools/idea/editors/theme/StyleListCellRenderer.java
12064,android/src/com/android/tools/idea/editors/theme/AttributesSorter.java
12064,android/android.iml
12064,android/src/com/android/tools/idea/editors/theme/ColorComponent.java
12064,android/src/com/android/tools/idea/editors/theme/ThemeEditorProvider.java
12064,android/resources/themeEditor/sample_layout.xml
12064,android/src/com/android/tools/idea/configurations/ThemeSelectionPanel.java
12064,android/src/com/android/tools/idea/editors/theme/StyleResolver.java
12064,android/src/com/android/tools/idea/editors/theme/LabelledModel.java
12064,android/src/com/android/tools/idea/editors/theme/ThemeEditor.java
12064,android/src/com/android/tools/idea/editors/theme/DelegatingCellEditor.java
12064,android/src/com/android/tools/idea/editors/theme/EditedStyleItem.java
12118,drivers/staging/android/binder.c
12198,android/src/META-INF/plugin.xml
12467,rs_hal.h
12467,java/tests/ClosureTest/src/com/android/rs/closure/doubble.rs
12467,rs.spec
12467,java/tests/ClosureTest/AndroidManifest.xml
12467,java/tests/ClosureTest/src/com/android/rs/closure/UnitTest.java
12467,rsScriptGroup2.h
12467,java/tests/ClosureTest/res/values/strings.xml
12467,driver/rsdCore.cpp
12467,rsDefines.h
12467,java/tests/ClosureTest/res/drawable-nodpi/test_tube.png
12467,java/tests/ClosureTest/Android.mk
12467,cpu_ref/rsd_cpu.h
12467,rsClosure.h
12467,java/tests/ClosureTest/src/com/android/rs/closure/closure1.rs
12467,driver/rsdScriptGroup2.h
12467,java/tests/ClosureTest/src/com/android/rs/closure/UT_closure1.java
12467,java/tests/ClosureTest/src/com/android/rs/closure/closure.rs
12467,cpu_ref/rsCpuCore.h
12467,java/tests/ClosureTest/res/layout/main.xml
12467,rsScriptGroup2.cpp
12467,cpu_ref/rsCpuScriptGroup2.cpp
12467,cpu_ref/Android.mk
12467,java/tests/ClosureTest/src/com/android/rs/closure/UT_closure2.java
12467,java/tests/ClosureTest/src/com/android/rs/closure/increment.rs
12467,cpu_ref/rsCpuCore.cpp
12467,rsClosure.cpp
12467,java/tests/ImageProcessing/src/com/android/rs/image/ImageProcessingActivity.java
12467,java/tests/ClosureTest/src/com/android/rs/closure/RSTestCore.java
12467,java/tests/ImageProcessing/src/com/android/rs/image/GroupTest.java
12467,java/tests/ClosureTest/src/com/android/rs/closure/rslist.rs
12467,java/tests/ClosureTest/src/com/android/rs/closure/UT_closure0.java
12467,java/tests/ClosureTest/src/com/android/rs/closure/ClosureTest.java
12467,Android.mk
12467,driver/rsdScriptGroup2.cpp
12467,cpu_ref/rsCpuScriptGroup2.h
12542,libs/libphonenumber-6.2.jar
12542,Android.mk
12542,libs/geocoder-2.9.jar
12573,xlat/direnttypes.h
12573,xlat/sysctl_root.h
12573,xlat/fsmagic.h
12573,xlat/pollflags.h
12573,xlat/baud_options.h
12573,xlat/sigact_flags.h
12573,xlat/ptrace_cmds.h
12573,xlat/sigaltstack_flags.h
12573,xlat/ptp_flags_options.h
12573,xlat/epollevents.h
12573,xlat/rename_flags.h
12573,xlat/sync_file_range_flags.h
12573,xlat/sysctl_net_ipv4.h
12573,xlat/ptrace_setoptions_flags.h
12573,xlat/personality_options.h
12573,xlat/msg_flags.h
12573,xlat/mtd_nandecc_options.h
12573,xlat/mtd_flags_options.h
12573,xlat/icmpfilterflags.h
12573,xlat/mctl_sync.h
12573,xlat/umount_flags.h
12573,xlat/sysctl_net_ipv4_conf.h
12573,xlat/socksctpoptions.h
12573,xlat/futexwakecmps.h
12573,xlat/xattrflags.h
12573,xlat/pmsgflags.h
12573,xlat/itimer_which.h
12573,xlat/kexec_arch_values.h
12573,xlat/nt_descriptor_types.h
12573,xlat/whence_codes.h
12573,xlat/syslog_action_type.h
12573,xlat/sysctl_net_unix.h
12573,xlat/schedulers.h
12573,xlat/fdflags.h
12573,xlat/shm_flags.h
12573,xlat/sysctl_vm.h
12573,xlat/mmap_flags.h
12573,xlat/futexops.h
12573,Android.mk
12573,xlat/shmctl_flags.h
12573,xlat/wait4_options.h
12573,xlat/sysctl_net_ipv6.h
12573,xlat/clockflags.h
12573,xlat/ubi_volume_props.h
12573,xlat/fcntlcmds.h
12573,xlat/access_flags.h
12573,xlat/tcflsh_options.h
12573,xlat/sram_alloc_flags.h
12573,xlat/swap_flags.h
12573,xlat/sigsys_codes.h
12573,xlat/inet_protocols.h
12573,xlat/sockipoptions.h
12573,xlat/notifyflags.h
12573,xlat/sigbus_codes.h
12573,xlat/sysmips_operations.h
12573,xlat/fan_init_flags.h
12573,xlat/at_flags.h
12573,xlat/move_pages_flags.h
12573,xlat/ipc_msg_flags.h
12573,xlat/sg_io_dxfer_direction.h
12573,xlat/socktypes.h
12573,xlat/timerfdflags.h
12573,xlat/af_packet_types.h
12573,xlat/scmvals.h
12573,xlat/sockipv6options.h
12573,xlat/sigfpe_codes.h
12573,xlat/mmap_prot.h
12573,xlat/socktcpoptions.h
12573,xlat/priorities.h
12573,xlat/open_access_modes.h
12573,xlat/module_init_flags.h
12573,xlat/qm_which.h
12573,xlat/shm_resource_flags.h
12573,xlat/quota_formats.h
12573,xlat/bootflags1.h
12573,xlat/mbindflags.h
12573,xlat/key_spec.h
12573,xlat/inotify_flags.h
12573,xlat/blkpg_ops.h
12573,xlat/futexwakeops.h
12573,xlat/ubi_volume_types.h
12573,xlat/bootflags3.h
12573,xlat/madvise_cmds.h
12573,xlat/resources.h
12573,xlat/modflags.h
12573,xlat/splice_flags.h
12573,xlat/if_dqinfo_valid.h
12573,xlat/capabilities.h
12573,xlat/atomic_ops.h
12573,xlat/sockoptions.h
12573,xlat/openmodessol.h
12573,xlat/lockfcmds.h
12573,xlat/netlink_protocols.h
12573,xlat/epollctls.h
12573,xlat/sigill_codes.h
12573,xlat/modetypes.h
12573,xlat/clocknames.h
12573,xlat/waitid_types.h
12573,xlat/policies.h
12573,xlat/mtd_otp_options.h
12573,xlat/sigpoll_codes.h
12573,xlat/fan_mark_flags.h
12573,xlat/inotify_init_flags.h
12573,xlat/mempolicyflags.h
12573,xlat/mount_flags.h
12573,xlat/cacheflush_scope.h
12573,xlat/domains.h
12573,xlat/prctl_options.h
12573,xlat/siginfo_codes.h
12573,xlat/socketlayers.h
12573,xlat/fan_event_flags.h
12573,xlat/fan_classes.h
12573,xlat/sockrawoptions.h
12573,xlat/sysctl_net_ipv6_route.h
12573,xlat/if_dqblk_valid.h
12573,linux/ioctlent.h
12573,xlat/sysctl_kern.h
12573,xlat/adjtimex_status.h
12573,xlat/cap_version.h
12573,xlat/msgctl_flags.h
12573,xlat/sigemt_codes.h
12573,xlat/loop_flags_options.h
12573,xlat/ioprio_who.h
12573,xlat/archvals.h
12573,xlat/bootflags2.h
12573,xlat/sigsegv_codes.h
12573,xlat/adjtimex_modes.h
