Id,File,Time_diff
175,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mips32r6/include/bits/os_defines.h,43
175,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mips32r6/include/bits/stdc++.h,43
175,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mips32r6/include/bits/stdtr1c++.h,43
175,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mips32r6/include/bits/time_members.h,43
175,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mips32r6/libgnustl_shared.so,43
175,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mips32r6/libgnustl_static.a,43
175,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mips32r6/libsupc++.a,43
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/atomic_word.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/basic_file.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/c++allocator.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/c++config.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/c++io.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/c++locale.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/cpu_defines.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/ctype_base.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/ctype_inline.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/cxxabi_tweaks.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/error_constants.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/extc++.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/gthr.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/gthr-default.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/gthr-posix.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/gthr-single.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/messages_members.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/opt_random.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/os_defines.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/stdc++.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/stdtr1c++.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/include/bits/time_members.h,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/libgnustl_shared.so,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/libgnustl_static.a,13
65,9/sources/cxx-stl/gnu-libstdc++/4.9/libs/mipsr6/libsupc++.a,13
175,9/sources/cxx-stl/llvm-libc++/libs/mips32r6/libc++_shared.so,43
175,9/sources/cxx-stl/llvm-libc++/libs/mips32r6/libc++_static.a,43
65,9/sources/cxx-stl/llvm-libc++/libs/mipsr6/libc++_shared.so,13
65,9/sources/cxx-stl/llvm-libc++/libs/mipsr6/libc++_static.a,13
31,access_vectors,1
178,adb/adb.c,35
86,adb/Android.mk,35
209,Android.libv8.mk,9
8,Android.mk,0
118,Android.mk,145
197,Android.mk,14
191,Android.mk,19
31,Android.mk,1
90,Android.mk,42
234,Android.mk,3
230,Android.mk,4
209,Android.mk,9
208,Android.mk,9
51,Android.mksnapshot.mk,6
209,Android.v8shell.mk,9
184,android/avd/hardware-properties.ini,25
184,android/avd/hw-config.c,25
184,android/avd/hw-config.h,25
184,android/avd/info.c,25
176,android/avd/util.c,38
176,android/config/config.h,38
176,android/config/target-x86/config.h,38
184,android/kernel/kernel_utils.cpp,25
184,android/kernel/kernel_utils.h,25
184,android/kernel/kernel_utils_testing.h,25
184,android/kernel/kernel_utils_unittest.cpp,25
54,android/lib/builder-0.7.0.jar,6
54,android/lib/builder-model-0.7.0.jar,6
240,android/librsloader.cpp,2
240,android/librsloader.h,2
184,android/main.c,25
182,android/src/com/android/tools/idea/actions/AndroidShowNavigationEditor.java,28
18,android/src/com/android/tools/idea/avdmanager/ConfigureAvdOptionsStep.java,0
18,android/src/com/android/tools/idea/configurations/Configuration.java,0
182,android/src/com/android/tools/idea/editors/navigation/NavigationEditor.java,28
21,android/src/com/android/tools/idea/gradle/project/AndroidGradleProjectComponent.java,0
19,android/src/com/android/tools/idea/wizard/ConfigureFormFactorStep.java,0
248,android/src/com/android/tools/idea/wizard/NewFormFactorModulePath.java,1
248,android/src/com/android/tools/idea/wizard/NewModuleWizardDynamic.java,1
257,android/src/com/android/tools/idea/wizard/NewModuleWizardState.java,1
248,android/src/com/android/tools/idea/wizard/NewProjectWizardDynamic.java,1
248,android/src/com/android/tools/idea/wizard/WizardConstants.java,1
182,android/src/META-INF/androidstudio.xml,28
18,android/src/org/jetbrains/android/AndroidColorAnnotator.java,0
184,android/utils/path.h,25
74,AndroidManifest.xml,17
202,app.te,12
103,apps/apps.c,74
103,apps/crl.c,74
109,apps/CtsVerifier/AndroidManifest.xml,90
212,apps/CtsVerifier/src/com/android/cts/verifier/features/FeatureSummaryActivity.java,9
109,apps/CtsVerifier/src/com/android/cts/verifier/ManifestTestListAdapter.java,90
103,apps/dgst.c,74
103,apps/ecparam.c,74
103,apps/req.c,74
103,Apps-config-host.mk,74
103,Apps-config-target.mk,74
164,arch/arm/configs/goldfish_armv7_defconfig,104
48,arch/arm64/include/asm/ptrace.h,4
48,arch/arm64/Kconfig,4
48,arch/arm64/kernel/fpsimd.c,4
140,arch/mips/configs/goldfish-el_defconfig,391
140,arch/mips/include/mach/hardware.h,391
140,arch/mips/include/mach/time.h,391
140,arch/mips/include/mach/timer.h,391
140,arch/mips/Kconfig,391
140,arch/mips/kernel/cevt-r4k.c,391
140,arch/mips/kernel/proc.c,391
140,arch/mips/mach-goldfish/goldfish-interrupt.c,391
140,arch/mips/mach-goldfish/goldfish-platform.c,391
140,arch/mips/mach-goldfish/goldfish-time.c,391
140,arch/mips/mach-goldfish/Kconfig,391
140,arch/mips/mach-goldfish/Makefile,391
140,arch/mips/mach-goldfish/pdev_bus.c,391
140,arch/mips/mach-goldfish/pm.c,391
140,arch/mips/mach-goldfish/switch.c,391
140,arch/mips/Makefile,391
31,attributes,1
202,attributes,12
142,audio/AudioPolicyManagerBase.cpp,562
72,audio_a2dp_hw/Android.mk,16
244,bin/i686-linux-android-addr2line,2
244,bin/i686-linux-android-ar,2
244,bin/i686-linux-android-as,2
244,bin/i686-linux-android-c++,2
244,bin/i686-linux-android-c++filt,2
244,bin/i686-linux-android-cpp,2
244,bin/i686-linux-android-g++,2
244,bin/i686-linux-android-gcc,2
244,bin/i686-linux-android-gcc-4.6,2
244,bin/i686-linux-android-gcc-4.6.x-google,2
244,bin/i686-linux-android-gcov,2
244,bin/i686-linux-android-gdb,2
244,bin/i686-linux-android-gdbtui,2
244,bin/i686-linux-android-gprof,2
244,bin/i686-linux-android-ld,2
244,bin/i686-linux-android-ld.bfd,2
244,bin/i686-linux-android-ld.gold,2
244,bin/i686-linux-android-nm,2
244,bin/i686-linux-android-objcopy,2
244,bin/i686-linux-android-objdump,2
244,bin/i686-linux-android-ranlib,2
244,bin/i686-linux-android-size,2
244,bin/i686-linux-android-strings,2
244,bin/i686-linux-android-strip,2
268,bin/mipsel-linux-android-addr2line,1
268,bin/mipsel-linux-android-ar,1
268,bin/mipsel-linux-android-as,1
268,bin/mipsel-linux-android-c++,1
268,bin/mipsel-linux-android-c++filt,1
268,bin/mipsel-linux-android-cpp,1
268,bin/mipsel-linux-android-g++,1
268,bin/mipsel-linux-android-gcc,1
268,bin/mipsel-linux-android-gcc-4.6.x-google,1
268,bin/mipsel-linux-android-gdb,1
268,bin/mipsel-linux-android-gdbtui,1
268,bin/mipsel-linux-android-gprof,1
268,bin/mipsel-linux-android-ld,1
268,bin/mipsel-linux-android-ld.bfd,1
268,bin/mipsel-linux-android-nm,1
268,bin/mipsel-linux-android-objcopy,1
268,bin/mipsel-linux-android-objdump,1
268,bin/mipsel-linux-android-ranlib,1
268,bin/mipsel-linux-android-run,1
268,bin/mipsel-linux-android-size,1
268,bin/mipsel-linux-android-strings,1
268,bin/mipsel-linux-android-strip,1
108,bin/x86_64-linux-android-addr2line,84
108,bin/x86_64-linux-android-ar,84
108,bin/x86_64-linux-android-as,84
108,bin/x86_64-linux-android-c++filt,84
108,bin/x86_64-linux-android-cpp,84
108,bin/x86_64-linux-android-dwp,84
108,bin/x86_64-linux-android-elfedit,84
108,bin/x86_64-linux-android-g++,84
108,bin/x86_64-linux-android-gcc,84
108,bin/x86_64-linux-android-gcc-4.9.x-google,84
108,bin/x86_64-linux-android-gcc-ar,84
108,bin/x86_64-linux-android-gcc-nm,84
108,bin/x86_64-linux-android-gcc-ranlib,84
108,bin/x86_64-linux-android-gcov,84
108,bin/x86_64-linux-android-gcov-tool,84
108,bin/x86_64-linux-android-gdb,84
108,bin/x86_64-linux-android-gprof,84
108,bin/x86_64-linux-android-ld.bfd,84
108,bin/x86_64-linux-android-ld.gold,84
108,bin/x86_64-linux-android-ld.mcld,84
108,bin/x86_64-linux-android-nm,84
108,bin/x86_64-linux-android-objcopy,84
108,bin/x86_64-linux-android-objdump,84
108,bin/x86_64-linux-android-ranlib,84
108,bin/x86_64-linux-android-readelf,84
108,bin/x86_64-linux-android-size,84
108,bin/x86_64-linux-android-strings,84
108,bin/x86_64-linux-android-strip,84
206,binutils-2.21/bfd/elf.c,10
206,binutils-2.21/bfd/elf32-arm.c,10
206,binutils-2.21/bfd/elf32-i386.c,10
206,binutils-2.21/bfd/elf64-ppc.c,10
206,binutils-2.21/bfd/elf64-x86-64.c,10
206,binutils-2.21/bfd/elflink.c,10
50,binutils-2.21/gold/arm.cc,5
50,binutils-2.21/gold/incremental.cc,5
50,binutils-2.21/gold/output.cc,5
206,binutils-2.21/ld/testsuite/ld-elf/pr13177.d,10
206,binutils-2.21/ld/testsuite/ld-elf/pr13177.s,10
206,binutils-2.21/README.google,10
72,bta/Android.mk,16
22,build.gradle,0
36,build/Android.common.mk,2
235,build/Android.common.mk,3
160,build/Android.common_build.mk,119
190,build/Android.common_build.mk,20
160,build/Android.gtest.mk,119
235,build/Android.gtest.mk,3
36,build/Android.libarttest.mk,2
101,build/scripts/layouts.gant,63
137,build/tools/build-gcc.sh,277
271,build/tools/build-gdbserver.sh,1
231,build/tools/build-gnu-libstdc++.sh,4
267,build/tools/dev-defaults.sh,1
68,build/tools/download-toolchain-sources.sh,14
137,build/tools/gen-platforms.sh,277
231,build/tools/gen-platforms.sh,4
231,build/tools/make-standalone-toolchain.sh,4
103,build-config-32.mk,74
103,build-config-64.mk,74
103,build-config-trusty.mk,74
63,build-lucid-multilib-toolchain.sh,12
3,build-system/builder/builder.iml,0
1,build-system/builder/src/main/java/com/android/builder/core/VariantConfiguration.java,0
1,build-system/builder/src/main/java/com/android/builder/internal/BaseConfigImpl.java,0
1,build-system/builder-model/src/main/java/com/android/builder/model/BaseConfig.java,0
3,build-system/gradle/gradle.iml,0
1,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/api/ReadOnlyBaseConfig.groovy,0
1,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/dsl/BuildType.groovy,0
1,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/dsl/ProductFlavor.groovy,0
1,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/model/BaseConfigImpl.java,0
1,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/TaskManager.groovy,0
1,build-system/gradle-core/src/main/groovy/com/android/build/gradle/internal/variant/BaseVariantData.java,0
13,build-system/gradle-model/src/test/java/com/android/build/gradle/model/AndroidProjectTest.java,0
3,build-system/integration-test/integration-test.iml,0
1,build-system/integration-test/src/test/groovy/com/android/build/gradle/integration/application/MinifyTest.groovy,0
1,build-system/integration-test/test-projects/minify/build.gradle,0
1,build-system/integration-test/test-projects/minify/test-proguard-rules.pro,0
3,build-system/manifest-merger/manifest-merger.iml,0
201,cmake/config-ix.cmake,12
201,cmake/Modules/AddCompilerRT.cmake,12
201,cmake/Modules/CompilerRTCompile.cmake,12
201,cmake/Modules/CompilerRTUtils.cmake,12
201,CMakeLists.txt,12
160,cmdline/cmdline_parse_result.h,119
160,cmdline/cmdline_parser.h,119
160,cmdline/cmdline_parser_test.cc,119
160,cmdline/cmdline_result.h,119
160,cmdline/cmdline_type_parser.h,119
160,cmdline/cmdline_types.h,119
160,cmdline/detail/cmdline_debug_detail.h,119
160,cmdline/detail/cmdline_parse_argument_detail.h,119
160,cmdline/detail/cmdline_parser_detail.h,119
160,cmdline/memory_representation.h,119
160,cmdline/token_range.h,119
160,cmdline/unit.h,119
149,cmds/idmap/Android.mk,283
149,cmds/idmap/Main.cpp,283
125,cmds/installd/commands.c,186
253,cmds/installd/commands.c,1
149,cmds/installd/commands.c,283
125,cmds/installd/installd.c,186
149,cmds/installd/installd.c,283
125,cmds/installd/installd.h,186
149,cmds/installd/installd.h,283
159,cmds/system_server/library/Android.mk,120
159,cmds/system_server/library/system_init.cpp,120
149,cmds/system_server/library/system_init.cpp,283
179,codecs_v2/audio/gsm_amr/amr_nb/common/src/az_lsp.cpp,32
180,codecs_v2/audio/gsm_amr/amr_nb/common/src/az_lsp.cpp,32
187,codecs_v2/audio/gsm_amr/amr_nb/common/src/bytesused.cpp,23
185,codecs_v2/audio/gsm_amr/amr_nb/common/src/bytesused.cpp,24
156,codecs_v2/audio/gsm_amr/amr_nb/common/src/bytesused.cpp,195
187,codecs_v2/audio/gsm_amr/amr_nb/common/src/c2_9pf_tab.cpp,23
185,codecs_v2/audio/gsm_amr/amr_nb/common/src/c2_9pf_tab.cpp,24
156,codecs_v2/audio/gsm_amr/amr_nb/common/src/c2_9pf_tab.cpp,195
187,codecs_v2/audio/gsm_amr/amr_nb/common/src/gains_tbl.cpp,23
185,codecs_v2/audio/gsm_amr/amr_nb/common/src/gains_tbl.cpp,24
156,codecs_v2/audio/gsm_amr/amr_nb/common/src/gains_tbl.cpp,195
187,codecs_v2/audio/gsm_amr/amr_nb/common/src/gray_tbl.cpp,23
185,codecs_v2/audio/gsm_amr/amr_nb/common/src/gray_tbl.cpp,24
156,codecs_v2/audio/gsm_amr/amr_nb/common/src/gray_tbl.cpp,195
187,codecs_v2/audio/gsm_amr/amr_nb/common/src/lsp_lsf_tbl.cpp,23
185,codecs_v2/audio/gsm_amr/amr_nb/common/src/lsp_lsf_tbl.cpp,24
156,codecs_v2/audio/gsm_amr/amr_nb/common/src/lsp_lsf_tbl.cpp,195
187,codecs_v2/audio/gsm_amr/amr_nb/common/src/ph_disp_tab.cpp,23
185,codecs_v2/audio/gsm_amr/amr_nb/common/src/ph_disp_tab.cpp,24
156,codecs_v2/audio/gsm_amr/amr_nb/common/src/ph_disp_tab.cpp,195
187,codecs_v2/audio/gsm_amr/amr_nb/common/src/qua_gain_tbl.cpp,23
185,codecs_v2/audio/gsm_amr/amr_nb/common/src/qua_gain_tbl.cpp,24
156,codecs_v2/audio/gsm_amr/amr_nb/common/src/qua_gain_tbl.cpp,195
179,codecs_v2/audio/gsm_amr/amr_nb/enc/src/g_pitch.cpp,32
180,codecs_v2/audio/gsm_amr/amr_nb/enc/src/g_pitch.cpp,32
179,codecs_v2/audio/gsm_amr/amr_nb/enc/src/set_sign.cpp,32
180,codecs_v2/audio/gsm_amr/amr_nb/enc/src/set_sign.cpp,32
187,codecs_v2/audio/gsm_amr/amr_wb/dec/include/pvamrwbdecoder_api.h,23
185,codecs_v2/audio/gsm_amr/amr_wb/dec/include/pvamrwbdecoder_api.h,24
156,codecs_v2/audio/gsm_amr/amr_wb/dec/include/pvamrwbdecoder_api.h,195
187,codecs_v2/audio/gsm_amr/amr_wb/dec/src/pvamrwbdecoder_basic_op.h,23
185,codecs_v2/audio/gsm_amr/amr_wb/dec/src/pvamrwbdecoder_basic_op.h,24
156,codecs_v2/audio/gsm_amr/amr_wb/dec/src/pvamrwbdecoder_basic_op.h,195
256,common/m2/internal/com/squareup/javawriter/2.2.1/javawriter-2.2.1.jar,1
256,common/m2/internal/com/squareup/javawriter/2.2.1/javawriter-2.2.1.jar.md5,1
256,common/m2/internal/com/squareup/javawriter/2.2.1/javawriter-2.2.1.jar.sha1,1
256,common/m2/internal/com/squareup/javawriter/2.2.1/javawriter-2.2.1.pom,1
256,common/m2/internal/com/squareup/javawriter/2.2.1/javawriter-2.2.1.pom.md5,1
256,common/m2/internal/com/squareup/javawriter/2.2.1/javawriter-2.2.1.pom.sha1,1
256,common/m2/internal/com/squareup/javawriter/2.2.1/javawriter-2.2.1-sources.jar,1
256,common/m2/internal/com/squareup/javawriter/2.2.1/javawriter-2.2.1-sources.jar.md5,1
256,common/m2/internal/com/squareup/javawriter/2.2.1/javawriter-2.2.1-sources.jar.sha1,1
256,common/m2/internal/com/squareup/javawriter/maven-metadata.xml,1
256,common/m2/internal/com/squareup/javawriter/maven-metadata.xml.md5,1
256,common/m2/internal/com/squareup/javawriter/maven-metadata.xml.sha1,1
256,common/m2/internal/net/sf/proguard/proguard-base/4.10/proguard-base-4.10.jar,1
256,common/m2/internal/net/sf/proguard/proguard-base/4.10/proguard-base-4.10.jar.md5,1
256,common/m2/internal/net/sf/proguard/proguard-base/4.10/proguard-base-4.10.jar.sha1,1
256,common/m2/internal/net/sf/proguard/proguard-base/4.10/proguard-base-4.10.pom,1
256,common/m2/internal/net/sf/proguard/proguard-base/4.10/proguard-base-4.10.pom.md5,1
256,common/m2/internal/net/sf/proguard/proguard-base/4.10/proguard-base-4.10.pom.sha1,1
256,common/m2/internal/net/sf/proguard/proguard-base/4.10/proguard-base-4.10-sources.jar,1
256,common/m2/internal/net/sf/proguard/proguard-base/4.10/proguard-base-4.10-sources.jar.md5,1
256,common/m2/internal/net/sf/proguard/proguard-base/4.10/proguard-base-4.10-sources.jar.sha1,1
256,common/m2/internal/net/sf/proguard/proguard-base/maven-metadata.xml,1
256,common/m2/internal/net/sf/proguard/proguard-base/maven-metadata.xml.md5,1
256,common/m2/internal/net/sf/proguard/proguard-base/maven-metadata.xml.sha1,1
256,common/m2/internal/net/sf/proguard/proguard-gradle/4.10/proguard-gradle-4.10.jar,1
256,common/m2/internal/net/sf/proguard/proguard-gradle/4.10/proguard-gradle-4.10.jar.md5,1
256,common/m2/internal/net/sf/proguard/proguard-gradle/4.10/proguard-gradle-4.10.jar.sha1,1
256,common/m2/internal/net/sf/proguard/proguard-gradle/4.10/proguard-gradle-4.10.pom,1
256,common/m2/internal/net/sf/proguard/proguard-gradle/4.10/proguard-gradle-4.10.pom.md5,1
256,common/m2/internal/net/sf/proguard/proguard-gradle/4.10/proguard-gradle-4.10.pom.sha1,1
256,common/m2/internal/net/sf/proguard/proguard-gradle/4.10/proguard-gradle-4.10-sources.jar,1
256,common/m2/internal/net/sf/proguard/proguard-gradle/4.10/proguard-gradle-4.10-sources.jar.md5,1
256,common/m2/internal/net/sf/proguard/proguard-gradle/4.10/proguard-gradle-4.10-sources.jar.sha1,1
256,common/m2/internal/net/sf/proguard/proguard-gradle/maven-metadata.xml,1
256,common/m2/internal/net/sf/proguard/proguard-gradle/maven-metadata.xml.md5,1
256,common/m2/internal/net/sf/proguard/proguard-gradle/maven-metadata.xml.sha1,1
256,common/m2/internal/net/sf/proguard/proguard-parent/4.10/proguard-parent-4.10.pom,1
256,common/m2/internal/net/sf/proguard/proguard-parent/4.10/proguard-parent-4.10.pom.md5,1
256,common/m2/internal/net/sf/proguard/proguard-parent/4.10/proguard-parent-4.10.pom.sha1,1
256,common/m2/internal/net/sf/proguard/proguard-parent/maven-metadata.xml,1
256,common/m2/internal/net/sf/proguard/proguard-parent/maven-metadata.xml.md5,1
256,common/m2/internal/net/sf/proguard/proguard-parent/maven-metadata.xml.sha1,1
256,common/m2/internal/org/bouncycastle/bcpkix-jdk15on/1.48/bcpkix-jdk15on-1.48.jar,1
256,common/m2/internal/org/bouncycastle/bcpkix-jdk15on/1.48/bcpkix-jdk15on-1.48.jar.md5,1
256,common/m2/internal/org/bouncycastle/bcpkix-jdk15on/1.48/bcpkix-jdk15on-1.48.jar.sha1,1
256,common/m2/internal/org/bouncycastle/bcpkix-jdk15on/1.48/bcpkix-jdk15on-1.48.pom,1
256,common/m2/internal/org/bouncycastle/bcpkix-jdk15on/1.48/bcpkix-jdk15on-1.48.pom.md5,1
256,common/m2/internal/org/bouncycastle/bcpkix-jdk15on/1.48/bcpkix-jdk15on-1.48.pom.sha1,1
256,common/m2/internal/org/bouncycastle/bcpkix-jdk15on/1.48/bcpkix-jdk15on-1.48-sources.jar,1
256,common/m2/internal/org/bouncycastle/bcpkix-jdk15on/1.48/bcpkix-jdk15on-1.48-sources.jar.md5,1
256,common/m2/internal/org/bouncycastle/bcpkix-jdk15on/1.48/bcpkix-jdk15on-1.48-sources.jar.sha1,1
256,common/m2/internal/org/bouncycastle/bcpkix-jdk15on/maven-metadata.xml,1
256,common/m2/internal/org/bouncycastle/bcpkix-jdk15on/maven-metadata.xml.md5,1
256,common/m2/internal/org/bouncycastle/bcpkix-jdk15on/maven-metadata.xml.sha1,1
256,common/m2/internal/org/bouncycastle/bcprov-jdk15on/1.48/bcprov-jdk15on-1.48.jar,1
256,common/m2/internal/org/bouncycastle/bcprov-jdk15on/1.48/bcprov-jdk15on-1.48.jar.md5,1
256,common/m2/internal/org/bouncycastle/bcprov-jdk15on/1.48/bcprov-jdk15on-1.48.jar.sha1,1
256,common/m2/internal/org/bouncycastle/bcprov-jdk15on/1.48/bcprov-jdk15on-1.48.pom,1
256,common/m2/internal/org/bouncycastle/bcprov-jdk15on/1.48/bcprov-jdk15on-1.48.pom.md5,1
256,common/m2/internal/org/bouncycastle/bcprov-jdk15on/1.48/bcprov-jdk15on-1.48.pom.sha1,1
256,common/m2/internal/org/bouncycastle/bcprov-jdk15on/1.48/bcprov-jdk15on-1.48-sources.jar,1
256,common/m2/internal/org/bouncycastle/bcprov-jdk15on/1.48/bcprov-jdk15on-1.48-sources.jar.md5,1
256,common/m2/internal/org/bouncycastle/bcprov-jdk15on/1.48/bcprov-jdk15on-1.48-sources.jar.sha1,1
256,common/m2/internal/org/bouncycastle/bcprov-jdk15on/maven-metadata.xml,1
256,common/m2/internal/org/bouncycastle/bcprov-jdk15on/maven-metadata.xml.md5,1
256,common/m2/internal/org/bouncycastle/bcprov-jdk15on/maven-metadata.xml.sha1,1
256,common/m2/internal/org/gradle/gradle-tooling-api/1.10/gradle-tooling-api-1.10.jar,1
256,common/m2/internal/org/gradle/gradle-tooling-api/1.10/gradle-tooling-api-1.10.jar.md5,1
256,common/m2/internal/org/gradle/gradle-tooling-api/1.10/gradle-tooling-api-1.10.jar.sha1,1
256,common/m2/internal/org/gradle/gradle-tooling-api/1.10/gradle-tooling-api-1.10.pom,1
256,common/m2/internal/org/gradle/gradle-tooling-api/1.10/gradle-tooling-api-1.10.pom.md5,1
256,common/m2/internal/org/gradle/gradle-tooling-api/1.10/gradle-tooling-api-1.10.pom.sha1,1
256,common/m2/internal/org/gradle/gradle-tooling-api/1.10/gradle-tooling-api-1.10-sources.jar,1
256,common/m2/internal/org/gradle/gradle-tooling-api/1.10/gradle-tooling-api-1.10-sources.jar.md5,1
256,common/m2/internal/org/gradle/gradle-tooling-api/1.10/gradle-tooling-api-1.10-sources.jar.sha1,1
256,common/m2/internal/org/gradle/gradle-tooling-api/maven-metadata.xml,1
256,common/m2/internal/org/gradle/gradle-tooling-api/maven-metadata.xml.md5,1
256,common/m2/internal/org/gradle/gradle-tooling-api/maven-metadata.xml.sha1,1
256,common/m2/internal/org/slf4j/slf4j-api/1.7.5/slf4j-api-1.7.5.jar,1
256,common/m2/internal/org/slf4j/slf4j-api/1.7.5/slf4j-api-1.7.5.jar.md5,1
256,common/m2/internal/org/slf4j/slf4j-api/1.7.5/slf4j-api-1.7.5.jar.sha1,1
256,common/m2/internal/org/slf4j/slf4j-api/1.7.5/slf4j-api-1.7.5.pom,1
256,common/m2/internal/org/slf4j/slf4j-api/1.7.5/slf4j-api-1.7.5.pom.md5,1
